Genome,Method,Bases,Contigs,Depth,N50
Klebsiella_NTUH-K2044,npScarf,77994353,3,14.33,5249614
Klebsiella_NTUH-K2044,npScarf,78158605,3,14.36,5249614
Klebsiella_NTUH-K2044,npScarf,78286214,3,14.39,5249614
Klebsiella_NTUH-K2044,npScarf,78307659,3,14.39,5249614
Klebsiella_NTUH-K2044,npScarf,78353025,3,14.4,5249614
Klebsiella_NTUH-K2044,npScarf,78395743,3,14.41,5249614
Klebsiella_NTUH-K2044,npScarf,78578537,3,14.44,5249614
Klebsiella_NTUH-K2044,npScarf,78631004,3,14.45,5249614
Klebsiella_NTUH-K2044,npScarf,78824628,3,14.49,5249614
Klebsiella_NTUH-K2044,npScarf,78902841,3,14.5,5249614
Klebsiella_NTUH-K2044,npScarf,79022255,3,14.52,5249614
Klebsiella_NTUH-K2044,npScarf,79064514,3,14.53,5249614
Klebsiella_NTUH-K2044,npScarf,79211990,3,14.56,5249614
Klebsiella_NTUH-K2044,npScarf,79281692,3,14.57,5249614
Klebsiella_NTUH-K2044,npScarf,79424900,3,14.6,5249614
Klebsiella_NTUH-K2044,npScarf,79559426,3,14.62,5249614
Klebsiella_NTUH-K2044,npScarf,79626338,3,14.63,5249614
Klebsiella_NTUH-K2044,npScarf,79746966,3,14.66,5249614
Klebsiella_NTUH-K2044,npScarf,79962519,3,14.7,5249614
Klebsiella_NTUH-K2044,npScarf,80013506,3,14.71,5249614
Klebsiella_NTUH-K2044,npScarf,80093538,3,14.72,5249614
Klebsiella_NTUH-K2044,npScarf,80203215,3,14.74,5249614
Klebsiella_NTUH-K2044,npScarf,80412490,3,14.78,5249614
Klebsiella_NTUH-K2044,npScarf,80542737,3,14.8,5249614
Klebsiella_NTUH-K2044,npScarf,80695973,3,14.83,5249614
Klebsiella_NTUH-K2044,npScarf,80755291,3,14.84,5249614
Klebsiella_NTUH-K2044,npScarf,80834397,3,14.86,5249614
Klebsiella_NTUH-K2044,npScarf,80920994,3,14.87,5249614
Klebsiella_NTUH-K2044,npScarf,81048581,3,14.9,5249614
Klebsiella_NTUH-K2044,npScarf,81225312,3,14.93,5249614
Klebsiella_NTUH-K2044,npScarf,81225312,3,14.93,5249614
Klebsiella_NTUH-K2044,npScarf,81257720,3,14.93,5249614
Klebsiella_NTUH-K2044,npScarf,81468064,3,14.97,5249614
Klebsiella_NTUH-K2044,npScarf,81554493,3,14.99,5249614
Klebsiella_NTUH-K2044,npScarf,81660704,3,15.01,5249614
Klebsiella_NTUH-K2044,npScarf,81702357,3,15.02,5249614
Klebsiella_NTUH-K2044,npScarf,81801970,3,15.03,5249614
Klebsiella_NTUH-K2044,npScarf,81947503,3,15.06,5249614
Klebsiella_NTUH-K2044,npScarf,82011563,3,15.07,5249614
Klebsiella_NTUH-K2044,npScarf,82132267,3,15.1,5249614
Klebsiella_NTUH-K2044,npScarf,82262504,3,15.12,5249614
Klebsiella_NTUH-K2044,npScarf,82267516,3,15.12,5249614
Klebsiella_NTUH-K2044,npScarf,82515935,3,15.17,5249614
Klebsiella_NTUH-K2044,npScarf,82631905,3,15.19,5249614
Klebsiella_NTUH-K2044,npScarf,82662352,3,15.19,5249614
Klebsiella_NTUH-K2044,npScarf,82901197,3,15.24,5249614
Klebsiella_NTUH-K2044,npScarf,82951352,3,15.25,5249614
Klebsiella_NTUH-K2044,npScarf,83052479,3,15.26,5249614
Klebsiella_NTUH-K2044,npScarf,83223796,3,15.3,5249614
Klebsiella_NTUH-K2044,npScarf,83264346,3,15.3,5249614
Klebsiella_NTUH-K2044,npScarf,83454873,3,15.34,5249614
Klebsiella_NTUH-K2044,npScarf,83586807,3,15.36,5249614
Klebsiella_NTUH-K2044,npScarf,83673719,3,15.38,5249614
Klebsiella_NTUH-K2044,npScarf,83782285,3,15.4,5249614
Klebsiella_NTUH-K2044,npScarf,83941685,3,15.43,5249614
Klebsiella_NTUH-K2044,npScarf,83953498,3,15.43,5249614
Klebsiella_NTUH-K2044,npScarf,84058538,3,15.45,5249614
Klebsiella_NTUH-K2044,npScarf,84226868,3,15.48,5249614
Klebsiella_NTUH-K2044,npScarf,84383323,3,15.51,5249614
Klebsiella_NTUH-K2044,npScarf,84474109,3,15.53,5249614
Klebsiella_NTUH-K2044,npScarf,84500602,3,15.53,5249614
Klebsiella_NTUH-K2044,npScarf,84607525,3,15.55,5249614
Klebsiella_NTUH-K2044,npScarf,84678913,3,15.56,5249614
Klebsiella_NTUH-K2044,npScarf,84952866,3,15.61,5249614
Klebsiella_NTUH-K2044,npScarf,85005593,3,15.62,5249614
Klebsiella_NTUH-K2044,npScarf,85150513,3,15.65,5249614
Klebsiella_NTUH-K2044,npScarf,85294959,3,15.68,5249614
Klebsiella_NTUH-K2044,npScarf,85375492,3,15.69,5249614
Klebsiella_NTUH-K2044,npScarf,85478368,3,15.71,5249614
Klebsiella_NTUH-K2044,npScarf,85478368,3,15.71,5249614
Klebsiella_NTUH-K2044,npScarf,85630214,3,15.74,5249614
Klebsiella_NTUH-K2044,npScarf,85786245,3,15.77,5249614
Klebsiella_NTUH-K2044,npScarf,85920536,3,15.79,5249614
Klebsiella_NTUH-K2044,npScarf,85974272,3,15.8,5249614
Klebsiella_NTUH-K2044,npScarf,86131251,3,15.83,5249614
Klebsiella_NTUH-K2044,npScarf,86240992,3,15.85,5249614
Klebsiella_NTUH-K2044,npScarf,86411890,3,15.88,5249614
Klebsiella_NTUH-K2044,npScarf,86615937,3,15.92,5249614
Klebsiella_NTUH-K2044,npScarf,86662373,3,15.93,5249614
Klebsiella_NTUH-K2044,npScarf,86794439,3,15.95,5249614
Klebsiella_NTUH-K2044,npScarf,86881323,3,15.97,5249614
Klebsiella_NTUH-K2044,npScarf,86901736,3,15.97,5249614
Klebsiella_NTUH-K2044,npScarf,87134004,3,16.01,5249614
Klebsiella_NTUH-K2044,npScarf,87363024,3,16.06,5249614
Klebsiella_NTUH-K2044,npScarf,87480455,3,16.08,5249614
Klebsiella_NTUH-K2044,npScarf,87533626,3,16.09,5249614
Klebsiella_NTUH-K2044,npScarf,87686120,3,16.12,5249614
Klebsiella_NTUH-K2044,npScarf,87765025,3,16.13,5249614
Klebsiella_NTUH-K2044,npScarf,87785628,3,16.13,5249614
Klebsiella_NTUH-K2044,npScarf,87846568,3,16.15,5249614
Klebsiella_NTUH-K2044,npScarf,87989054,3,16.17,5249614
Klebsiella_NTUH-K2044,npScarf,88171159,3,16.2,5249614
Klebsiella_NTUH-K2044,npScarf,88219235,3,16.21,5249614
Klebsiella_NTUH-K2044,npScarf,88322861,3,16.23,5249614
Klebsiella_NTUH-K2044,npScarf,88503721,3,16.27,5249614
Klebsiella_NTUH-K2044,npScarf,88556512,3,16.28,5249614
Klebsiella_NTUH-K2044,npScarf,88596666,3,16.28,5249614
Klebsiella_NTUH-K2044,npScarf,88707838,3,16.3,5249614
Klebsiella_NTUH-K2044,npScarf,88786108,3,16.32,5249614
Klebsiella_NTUH-K2044,npScarf,88940081,3,16.35,5249614
Klebsiella_NTUH-K2044,npScarf,89007219,3,16.36,5249614
Klebsiella_NTUH-K2044,npScarf,89172355,3,16.39,5249614
Klebsiella_NTUH-K2044,npScarf,89292573,3,16.41,5249614
Klebsiella_NTUH-K2044,npScarf,89397634,3,16.43,5249614
Klebsiella_NTUH-K2044,npScarf,89423421,3,16.44,5249614
Klebsiella_NTUH-K2044,npScarf,89664552,3,16.48,5249614
Klebsiella_NTUH-K2044,npScarf,89664552,3,16.48,5249614
Klebsiella_NTUH-K2044,npScarf,89704529,3,16.49,5249614
Klebsiella_NTUH-K2044,npScarf,89962714,3,16.53,5249614
Klebsiella_NTUH-K2044,npScarf,90139788,3,16.57,5249614
Klebsiella_NTUH-K2044,npScarf,90229980,3,16.58,5249614
Klebsiella_NTUH-K2044,npScarf,90319294,3,16.6,5249614
Klebsiella_NTUH-K2044,npScarf,90452427,3,16.62,5249614
Klebsiella_NTUH-K2044,npScarf,90534627,3,16.64,5249614
Klebsiella_NTUH-K2044,npScarf,90712072,3,16.67,5249614
Klebsiella_NTUH-K2044,npScarf,90891235,3,16.7,5249614
Klebsiella_NTUH-K2044,npScarf,90891235,3,16.7,5249614
Klebsiella_NTUH-K2044,npScarf,90936917,3,16.71,5249614
Klebsiella_NTUH-K2044,npScarf,91113963,3,16.75,5249614
Klebsiella_NTUH-K2044,npScarf,91287337,3,16.78,5249614
Klebsiella_NTUH-K2044,npScarf,91287337,3,16.78,5249614
Klebsiella_NTUH-K2044,npScarf,91427098,3,16.8,5249614
Klebsiella_NTUH-K2044,npScarf,91583517,3,16.83,5249614
Klebsiella_NTUH-K2044,npScarf,91699525,3,16.85,5249614
Klebsiella_NTUH-K2044,npScarf,91732451,3,16.86,5249614
Klebsiella_NTUH-K2044,npScarf,91915854,3,16.89,5249614
Klebsiella_NTUH-K2044,npScarf,91932233,3,16.9,5249614
Klebsiella_NTUH-K2044,npScarf,92076274,3,16.92,5249614
Klebsiella_NTUH-K2044,npScarf,92146361,3,16.94,5249614
Klebsiella_NTUH-K2044,npScarf,92241736,3,16.95,5249614
Klebsiella_NTUH-K2044,npScarf,92312946,3,16.97,5249614
Klebsiella_NTUH-K2044,npScarf,92435761,3,16.99,5249614
Klebsiella_NTUH-K2044,npScarf,92516672,3,17,5249614
Klebsiella_NTUH-K2044,npScarf,92565214,3,17.01,5249614
Klebsiella_NTUH-K2044,npScarf,92687677,3,17.04,5249614
Klebsiella_NTUH-K2044,npScarf,92884557,3,17.07,5249614
Klebsiella_NTUH-K2044,npScarf,92907720,3,17.08,5249614
Klebsiella_NTUH-K2044,npScarf,92998124,3,17.09,5249614
Klebsiella_NTUH-K2044,npScarf,93223775,3,17.13,5249614
Klebsiella_NTUH-K2044,npScarf,93254163,3,17.14,5249614
Klebsiella_NTUH-K2044,npScarf,93335451,3,17.15,5249614
Klebsiella_NTUH-K2044,npScarf,93464171,3,17.18,5249614
Klebsiella_NTUH-K2044,npScarf,93621631,3,17.21,5249614
Klebsiella_NTUH-K2044,npScarf,93637796,3,17.21,5249614
Klebsiella_NTUH-K2044,npScarf,93765330,3,17.23,5249614
Klebsiella_NTUH-K2044,npScarf,93801592,3,17.24,5249614
Klebsiella_NTUH-K2044,npScarf,93993204,3,17.27,5249614
Klebsiella_NTUH-K2044,npScarf,94055938,3,17.29,5249614
Klebsiella_NTUH-K2044,npScarf,94076712,3,17.29,5249614
Klebsiella_NTUH-K2044,npScarf,94228696,3,17.32,5249614
Klebsiella_NTUH-K2044,npScarf,94291051,3,17.33,5249614
Klebsiella_NTUH-K2044,npScarf,94326566,3,17.34,5249614
Klebsiella_NTUH-K2044,npScarf,94457854,3,17.36,5249614
Klebsiella_NTUH-K2044,npScarf,94589852,3,17.38,5249614
Klebsiella_NTUH-K2044,npScarf,94589852,3,17.38,5249614
Klebsiella_NTUH-K2044,npScarf,94693427,3,17.4,5249614
Klebsiella_NTUH-K2044,npScarf,94856159,3,17.43,5249614
Klebsiella_NTUH-K2044,npScarf,94967115,3,17.45,5249614
Klebsiella_NTUH-K2044,npScarf,95011126,3,17.46,5249614
Klebsiella_NTUH-K2044,npScarf,95157104,3,17.49,5249614
Klebsiella_NTUH-K2044,npScarf,95248733,3,17.51,5249614
Klebsiella_NTUH-K2044,npScarf,95335252,3,17.52,5249614
Klebsiella_NTUH-K2044,npScarf,95446369,3,17.54,5249614
Klebsiella_NTUH-K2044,npScarf,95446369,3,17.54,5249614
Klebsiella_NTUH-K2044,npScarf,95599200,3,17.57,5249614
Klebsiella_NTUH-K2044,npScarf,95680737,3,17.59,5249614
Klebsiella_NTUH-K2044,npScarf,95704663,3,17.59,5249614
Klebsiella_NTUH-K2044,npScarf,95836094,3,17.61,5249614
Klebsiella_NTUH-K2044,npScarf,95925048,3,17.63,5249614
Klebsiella_NTUH-K2044,npScarf,96042444,3,17.65,5249614
Klebsiella_NTUH-K2044,npScarf,96069719,3,17.66,5249614
Klebsiella_NTUH-K2044,npScarf,96204695,3,17.68,5249614
Klebsiella_NTUH-K2044,npScarf,96235720,3,17.69,5249614
Klebsiella_NTUH-K2044,npScarf,96341075,3,17.71,5249614
Klebsiella_NTUH-K2044,npScarf,96381660,3,17.71,5249614
Klebsiella_NTUH-K2044,npScarf,96507323,3,17.74,5249614
Klebsiella_NTUH-K2044,npScarf,96548068,3,17.74,5249614
Klebsiella_NTUH-K2044,npScarf,96572897,3,17.75,5249614
Klebsiella_NTUH-K2044,npScarf,96746355,3,17.78,5249614
Klebsiella_NTUH-K2044,npScarf,96803641,3,17.79,5249614
Klebsiella_NTUH-K2044,npScarf,97056660,3,17.84,5249614
Klebsiella_NTUH-K2044,npScarf,97198721,3,17.86,5249614
Klebsiella_NTUH-K2044,npScarf,97259000,3,17.88,5249614
Klebsiella_NTUH-K2044,npScarf,97283163,3,17.88,5249614
Klebsiella_NTUH-K2044,npScarf,97375813,3,17.9,5249614
Klebsiella_NTUH-K2044,npScarf,97432395,3,17.91,5249614
Klebsiella_NTUH-K2044,npScarf,97680370,3,17.95,5249614
Klebsiella_NTUH-K2044,npScarf,97769737,3,17.97,5249614
Klebsiella_NTUH-K2044,npScarf,97805150,3,17.98,5249614
Klebsiella_NTUH-K2044,npScarf,97906424,3,17.99,5249614
Klebsiella_NTUH-K2044,npScarf,98036253,3,18.02,5249614
Klebsiella_NTUH-K2044,npScarf,98217349,3,18.05,5249614
Klebsiella_NTUH-K2044,npScarf,98257397,3,18.06,5249614
Klebsiella_NTUH-K2044,npScarf,98400554,3,18.09,5249614
Klebsiella_NTUH-K2044,npScarf,98565701,3,18.12,5249614
Klebsiella_NTUH-K2044,npScarf,98594663,3,18.12,5249614
Klebsiella_NTUH-K2044,npScarf,98639746,3,18.13,5249614
Klebsiella_NTUH-K2044,npScarf,98767794,3,18.15,5249614
Klebsiella_NTUH-K2044,npScarf,98791388,3,18.16,5249614
Klebsiella_NTUH-K2044,npScarf,98932825,3,18.18,5249614
Klebsiella_NTUH-K2044,npScarf,99035141,3,18.2,5249614
Klebsiella_NTUH-K2044,npScarf,99213295,3,18.23,5249614
Klebsiella_NTUH-K2044,npScarf,99300966,3,18.25,5249614
Klebsiella_NTUH-K2044,npScarf,99398280,3,18.27,5249614
Klebsiella_NTUH-K2044,npScarf,99502760,3,18.29,5249614
Klebsiella_NTUH-K2044,npScarf,99633349,3,18.31,5249614
Klebsiella_NTUH-K2044,npScarf,99835277,3,18.35,5249614
Klebsiella_NTUH-K2044,npScarf,99842282,3,18.35,5249614
Klebsiella_NTUH-K2044,npScarf,100060719,3,18.39,5249614
Klebsiella_NTUH-K2044,npScarf,100133874,3,18.4,5249614
Klebsiella_NTUH-K2044,npScarf,100155632,3,18.41,5249614
Klebsiella_NTUH-K2044,npScarf,100279053,3,18.43,5249614
Klebsiella_NTUH-K2044,npScarf,100354715,3,18.44,5249614
Klebsiella_NTUH-K2044,npScarf,100439304,3,18.46,5249614
Klebsiella_NTUH-K2044,npScarf,100674895,3,18.5,5249614
Klebsiella_NTUH-K2044,npScarf,100769832,3,18.52,5249614
Klebsiella_NTUH-K2044,npScarf,100931284,3,18.55,5249614
Klebsiella_NTUH-K2044,npScarf,100971541,3,18.56,5249614
Klebsiella_NTUH-K2044,npScarf,101057110,3,18.57,5249614
Klebsiella_NTUH-K2044,npScarf,101152189,3,18.59,5249614
Klebsiella_NTUH-K2044,npScarf,101239587,3,18.61,5249614
Klebsiella_NTUH-K2044,npScarf,101376407,3,18.63,5249614
Klebsiella_NTUH-K2044,npScarf,101420700,3,18.64,5249614
Klebsiella_NTUH-K2044,npScarf,101559752,3,18.67,5249614
Klebsiella_NTUH-K2044,npScarf,101649858,3,18.68,5249614
Klebsiella_NTUH-K2044,npScarf,101777146,3,18.71,5249614
Klebsiella_NTUH-K2044,npScarf,101920475,3,18.73,5249614
Klebsiella_NTUH-K2044,npScarf,101961690,3,18.74,5249614
Klebsiella_NTUH-K2044,npScarf,102141041,3,18.77,5249614
Klebsiella_NTUH-K2044,npScarf,102290839,3,18.8,5249614
Klebsiella_NTUH-K2044,npScarf,102338993,3,18.81,5249614
Klebsiella_NTUH-K2044,npScarf,102498609,3,18.84,5249614
Klebsiella_NTUH-K2044,npScarf,102580840,3,18.85,5249614
Klebsiella_NTUH-K2044,npScarf,102706913,3,18.88,5249614
Klebsiella_NTUH-K2044,npScarf,102828002,3,18.9,5249614
Klebsiella_NTUH-K2044,npScarf,102954446,3,18.92,5249614
Klebsiella_NTUH-K2044,npScarf,102954446,3,18.92,5249614
Klebsiella_NTUH-K2044,npScarf,102998706,3,18.93,5249614
Klebsiella_NTUH-K2044,npScarf,103245055,3,18.98,5249614
Klebsiella_NTUH-K2044,npScarf,103257223,3,18.98,5249614
Klebsiella_NTUH-K2044,npScarf,103306557,3,18.99,5249614
Klebsiella_NTUH-K2044,npScarf,103551380,3,19.03,5249614
Klebsiella_NTUH-K2044,npScarf,103641228,3,19.05,5249614
Klebsiella_NTUH-K2044,npScarf,103709311,3,19.06,5249614
Klebsiella_NTUH-K2044,npScarf,103762484,3,19.07,5249614
Klebsiella_NTUH-K2044,npScarf,103952446,3,19.11,5249614
Klebsiella_NTUH-K2044,npScarf,103986616,3,19.11,5249614
Klebsiella_NTUH-K2044,npScarf,104245029,3,19.16,5249614
Klebsiella_NTUH-K2044,npScarf,104256575,3,19.16,5249614
Klebsiella_NTUH-K2044,npScarf,104458095,3,19.2,5249614
Klebsiella_NTUH-K2044,npScarf,104487612,3,19.2,5249614
Klebsiella_NTUH-K2044,npScarf,104534703,3,19.21,5249614
Klebsiella_NTUH-K2044,npScarf,104723517,3,19.25,5249614
Klebsiella_NTUH-K2044,npScarf,104743732,3,19.25,5249614
Klebsiella_NTUH-K2044,npScarf,104826295,3,19.27,5249614
Klebsiella_NTUH-K2044,npScarf,104942620,3,19.29,5249614
Klebsiella_NTUH-K2044,npScarf,105031691,3,19.3,5249614
Klebsiella_NTUH-K2044,npScarf,105111918,3,19.32,5249614
Klebsiella_NTUH-K2044,npScarf,105242579,3,19.34,5249614
Klebsiella_NTUH-K2044,npScarf,105355261,3,19.36,5249614
Klebsiella_NTUH-K2044,npScarf,105498960,3,19.39,5249614
Klebsiella_NTUH-K2044,npScarf,105680608,3,19.42,5249614
Klebsiella_NTUH-K2044,npScarf,105885158,3,19.46,5249614
Klebsiella_NTUH-K2044,npScarf,106055539,3,19.49,5249614
Klebsiella_NTUH-K2044,npScarf,106183502,3,19.52,5249614
Klebsiella_NTUH-K2044,npScarf,106367310,3,19.55,5249614
Klebsiella_NTUH-K2044,npScarf,106572563,3,19.59,5249614
Klebsiella_NTUH-K2044,npScarf,106572563,3,19.59,5249614
Klebsiella_NTUH-K2044,npScarf,106756722,3,19.62,5249614
Klebsiella_NTUH-K2044,npScarf,106892256,3,19.65,5249614
Klebsiella_NTUH-K2044,npScarf,106922168,3,19.65,5249614
Klebsiella_NTUH-K2044,npScarf,107040870,3,19.67,5249614
Klebsiella_NTUH-K2044,npScarf,107114151,3,19.69,5249614
Klebsiella_NTUH-K2044,npScarf,107210051,3,19.7,5249614
Klebsiella_NTUH-K2044,npScarf,107306621,3,19.72,5249614
Klebsiella_NTUH-K2044,npScarf,107384943,3,19.74,5249614
Klebsiella_NTUH-K2044,npScarf,107506972,3,19.76,5249614
Klebsiella_NTUH-K2044,npScarf,107543374,3,19.77,5249614
Klebsiella_NTUH-K2044,npScarf,107607669,3,19.78,5249614
Klebsiella_NTUH-K2044,npScarf,107643214,3,19.78,5249614
Klebsiella_NTUH-K2044,npScarf,107820992,3,19.82,5249614
Klebsiella_NTUH-K2044,npScarf,107923642,3,19.84,5249614
Klebsiella_NTUH-K2044,npScarf,107923642,3,19.84,5249614
Klebsiella_NTUH-K2044,npScarf,108090395,3,19.87,5249614
Klebsiella_NTUH-K2044,npScarf,108090395,3,19.87,5249614
Klebsiella_NTUH-K2044,npScarf,108210997,3,19.89,5249614
Klebsiella_NTUH-K2044,npScarf,108379188,3,19.92,5249614
Klebsiella_NTUH-K2044,npScarf,108560260,3,19.95,5249614
Klebsiella_NTUH-K2044,npScarf,108668011,3,19.97,5249614
Klebsiella_NTUH-K2044,npScarf,108782972,3,19.99,5249614
Klebsiella_NTUH-K2044,npScarf,108922502,3,20.02,5249614
Klebsiella_NTUH-K2044,npScarf,108952763,3,20.02,5249614
Klebsiella_NTUH-K2044,npScarf,109128892,3,20.06,5249614
Klebsiella_NTUH-K2044,npScarf,109260330,3,20.08,5249614
Klebsiella_NTUH-K2044,npScarf,109301283,3,20.09,5249614
Klebsiella_NTUH-K2044,npScarf,109522572,3,20.13,5249614
Klebsiella_NTUH-K2044,npScarf,109670556,3,20.16,5249614
Klebsiella_NTUH-K2044,npScarf,109691212,3,20.16,5249614
Klebsiella_NTUH-K2044,npScarf,109844527,3,20.19,5249614
Klebsiella_NTUH-K2044,npScarf,109898264,3,20.2,5249614
Klebsiella_NTUH-K2044,npScarf,110105879,3,20.24,5249614
Klebsiella_NTUH-K2044,npScarf,110134197,3,20.24,5249614
Klebsiella_NTUH-K2044,npScarf,110330878,3,20.28,5249614
Klebsiella_NTUH-K2044,npScarf,110538604,3,20.32,5249614
Klebsiella_NTUH-K2044,npScarf,110622565,3,20.33,5249614
Klebsiella_NTUH-K2044,npScarf,110636114,3,20.33,5249614
Klebsiella_NTUH-K2044,npScarf,110873861,3,20.38,5249614
Klebsiella_NTUH-K2044,npScarf,111015215,3,20.4,5249614
Klebsiella_NTUH-K2044,npScarf,111112824,3,20.42,5249614
Klebsiella_NTUH-K2044,npScarf,111277721,3,20.45,5249614
Klebsiella_NTUH-K2044,npScarf,111287253,3,20.45,5249614
Klebsiella_NTUH-K2044,npScarf,111491558,3,20.49,5249614
Klebsiella_NTUH-K2044,npScarf,111596605,3,20.51,5249614
Klebsiella_NTUH-K2044,npScarf,111698280,3,20.53,5249614
Klebsiella_NTUH-K2044,npScarf,111743522,3,20.54,5249614
Klebsiella_NTUH-K2044,npScarf,111785819,3,20.55,5249614
Klebsiella_NTUH-K2044,npScarf,111967550,3,20.58,5249614
Klebsiella_NTUH-K2044,npScarf,112105310,3,20.6,5249614
Klebsiella_NTUH-K2044,npScarf,112148243,3,20.61,5249614
Klebsiella_NTUH-K2044,npScarf,112248782,3,20.63,5249614
Klebsiella_NTUH-K2044,npScarf,112401950,3,20.66,5249614
Klebsiella_NTUH-K2044,npScarf,112526814,3,20.68,5249614
Klebsiella_NTUH-K2044,npScarf,112607838,3,20.7,5249614
Klebsiella_NTUH-K2044,npScarf,112674309,3,20.71,5249614
Klebsiella_NTUH-K2044,npScarf,112710956,3,20.72,5249614
Klebsiella_NTUH-K2044,npScarf,112743254,3,20.72,5249614
Klebsiella_NTUH-K2044,npScarf,112835260,3,20.74,5249614
Klebsiella_NTUH-K2044,npScarf,112972336,3,20.76,5249614
Klebsiella_NTUH-K2044,npScarf,113000499,3,20.77,5249614
Klebsiella_NTUH-K2044,npScarf,113163590,3,20.8,5249614
Klebsiella_NTUH-K2044,npScarf,113329163,3,20.83,5249614
Klebsiella_NTUH-K2044,npScarf,113434755,3,20.85,5249614
Klebsiella_NTUH-K2044,npScarf,113527279,3,20.87,5249614
Klebsiella_NTUH-K2044,npScarf,113679984,3,20.89,5249614
Klebsiella_NTUH-K2044,npScarf,113744696,3,20.91,5249614
Klebsiella_NTUH-K2044,npScarf,113786181,3,20.91,5249614
Klebsiella_NTUH-K2044,npScarf,113967672,3,20.95,5249614
Klebsiella_NTUH-K2044,npScarf,114069265,3,20.96,5249614
Klebsiella_NTUH-K2044,npScarf,114203699,3,20.99,5249614
Klebsiella_NTUH-K2044,npScarf,114203699,3,20.99,5249614
Klebsiella_NTUH-K2044,npScarf,114247166,3,21,5249614
Klebsiella_NTUH-K2044,npScarf,114300770,3,21.01,5249614
Klebsiella_NTUH-K2044,npScarf,114420560,3,21.03,5249614
Klebsiella_NTUH-K2044,npScarf,114620229,3,21.07,5249614
Klebsiella_NTUH-K2044,npScarf,114754079,3,21.09,5249614
Klebsiella_NTUH-K2044,npScarf,114808053,3,21.1,5249614
Klebsiella_NTUH-K2044,npScarf,114898586,3,21.12,5249614
Klebsiella_NTUH-K2044,npScarf,115072126,3,21.15,5249614
Klebsiella_NTUH-K2044,npScarf,115163224,3,21.17,5249614
Klebsiella_NTUH-K2044,npScarf,115321755,3,21.19,5249614
Klebsiella_NTUH-K2044,npScarf,115481634,3,21.22,5249614
Klebsiella_NTUH-K2044,npScarf,115495216,3,21.23,5249614
Klebsiella_NTUH-K2044,npScarf,115589607,3,21.24,5249614
Klebsiella_NTUH-K2044,npScarf,115743459,3,21.27,5249614
Klebsiella_NTUH-K2044,npScarf,115743459,3,21.27,5249614
Klebsiella_NTUH-K2044,npScarf,115886960,3,21.3,5249614
Klebsiella_NTUH-K2044,npScarf,115989580,3,21.32,5249614
Klebsiella_NTUH-K2044,npScarf,116192162,3,21.35,5249614
Klebsiella_NTUH-K2044,npScarf,116264001,3,21.37,5249614
Klebsiella_NTUH-K2044,npScarf,116312860,3,21.38,5249614
Klebsiella_NTUH-K2044,npScarf,116507313,3,21.41,5249614
Klebsiella_NTUH-K2044,npScarf,116556679,3,21.42,5249614
Klebsiella_NTUH-K2044,npScarf,116731403,3,21.45,5249614
Klebsiella_NTUH-K2044,npScarf,116868141,3,21.48,5249614
Klebsiella_NTUH-K2044,npScarf,117042065,3,21.51,5249614
Klebsiella_NTUH-K2044,npScarf,117140105,3,21.53,5249614
Klebsiella_NTUH-K2044,npScarf,117163687,3,21.53,5249614
Klebsiella_NTUH-K2044,npScarf,117263937,3,21.55,5249614
Klebsiella_NTUH-K2044,npScarf,117473403,3,21.59,5249614
Klebsiella_NTUH-K2044,npScarf,117649667,3,21.62,5249614
Klebsiella_NTUH-K2044,npScarf,117687617,3,21.63,5249614
Klebsiella_NTUH-K2044,npScarf,117771196,3,21.65,5249614
Klebsiella_NTUH-K2044,npScarf,117837307,3,21.66,5249614
Klebsiella_NTUH-K2044,npScarf,118044379,3,21.7,5249614
Klebsiella_NTUH-K2044,npScarf,118120504,3,21.71,5249614
Klebsiella_NTUH-K2044,npScarf,118269409,3,21.74,5249614
Klebsiella_NTUH-K2044,npScarf,118429938,3,21.77,5249614
Klebsiella_NTUH-K2044,npScarf,118502259,3,21.78,5249614
Klebsiella_NTUH-K2044,npScarf,118567131,3,21.79,5249614
Klebsiella_NTUH-K2044,npScarf,118643303,3,21.81,5249614
Klebsiella_NTUH-K2044,npScarf,118726307,3,21.82,5249614
Klebsiella_NTUH-K2044,npScarf,118846080,3,21.84,5249614
Klebsiella_NTUH-K2044,npScarf,118916921,3,21.86,5249614
Klebsiella_NTUH-K2044,npScarf,118937402,3,21.86,5249614
Klebsiella_NTUH-K2044,npScarf,119103180,3,21.89,5249614
Klebsiella_NTUH-K2044,npScarf,119262749,3,21.92,5249614
Klebsiella_NTUH-K2044,npScarf,119342281,3,21.93,5249614
Klebsiella_NTUH-K2044,npScarf,119518180,3,21.97,5249614
Klebsiella_NTUH-K2044,npScarf,119670391,3,21.99,5249614
Klebsiella_NTUH-K2044,npScarf,119670391,3,21.99,5249614
Klebsiella_NTUH-K2044,npScarf,119839100,3,22.03,5249614
Klebsiella_NTUH-K2044,npScarf,120095786,3,22.07,5249614
Klebsiella_NTUH-K2044,npScarf,120138044,3,22.08,5249614
Klebsiella_NTUH-K2044,npScarf,120379003,3,22.12,5249614
Klebsiella_NTUH-K2044,npScarf,120397417,3,22.13,5249614
Klebsiella_NTUH-K2044,npScarf,120449248,3,22.14,5249614
Klebsiella_NTUH-K2044,npScarf,120609872,3,22.17,5249614
Klebsiella_NTUH-K2044,npScarf,120664259,3,22.18,5249614
Klebsiella_NTUH-K2044,npScarf,120769060,3,22.2,5249614
